"Geneid","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Gpal_D383_g00010",386.274997017745,-0.595091242296941,0.148501341145475,2.49118442801396e-06,5.26169848032802e-05
"Gpal_D383_g00012",121.076099534102,1.33941029624366,0.249854348459834,2.04907721163876e-09,7.65324053034157e-08
"Gpal_D383_g00049",367.727847423897,-0.751939581844917,0.160901067283764,5.27694298587047e-08,1.52256061127865e-06
"Gpal_D383_g00082",64.8994120283455,0.897862551887612,0.339515649259541,0.000119761024474995,0.00154144845032509
"Gpal_D383_g00085",153.572122508605,0.624289908514965,0.185157120438607,2.65449574359018e-05,0.000433386061585418
"Gpal_D383_g00086",255.831793979117,-0.578163727425853,0.169098211262077,2.99578316778001e-05,0.000477443139409547
"Gpal_D383_g00089",355.4262681875,0.586150183116067,0.123465484964383,8.55081259215633e-08,2.38795170004806e-06
"Gpal_D383_g00090",573.541780154815,0.398559083667835,0.128103436322943,0.000382437097070628,0.00405623178913935
"Gpal_D383_g00108",1261.33369232951,-0.309533722218818,0.122264058047268,0.00432329847733308,0.0301807774186321
"Gpal_D383_g00111",149.791650763407,0.86012688090416,0.268109454214514,2.11723193580324e-05,0.000358047445143615
"Gpal_D383_g00121",3885.54774856388,-0.249850341960847,0.0901725758768421,0.00311098342279813,0.0229016530568259
"Gpal_D383_g00125",703.278800663324,-0.606751900858295,0.118576015939125,1.08259428335659e-08,3.60154863228139e-07
"Gpal_D383_g00126",591.720823067687,-0.335095993426939,0.0875557657219762,4.55985163673602e-05,0.000688843095892031
"Gpal_D383_g00130",559.80264870325,-0.528098471993844,0.136795046255042,7.80007942894884e-06,0.000146564455442718
"Gpal_D383_g00141",1468.57137976641,0.312891821304336,0.0928804851457319,0.000301763322578844,0.00337708659533089
"Gpal_D383_g00149",418.904200118302,0.308524027976816,0.10833940579905,0.00174382067053864,0.014339532025211
"Gpal_D383_g00154",3485.28204941203,-0.72111569900058,0.107935963928746,4.17041062967353e-13,3.25505896326314e-11
"Gpal_D383_g00156",1053.540987477,-0.493676516889168,0.110434624268734,7.27801775027155e-07,1.71075567813333e-05
"Gpal_D383_g00165",67.2501142558168,-0.640426513219581,0.251261972148762,0.000389747381073272,0.00411227392716478
"Gpal_D383_g00186",4422.17607570805,0.29264802948978,0.0942537691009963,0.000850959791421066,0.00792147279842729
"Gpal_D383_g00199",40.6343411610206,0.617789520042666,0.281804540023591,0.00119630324068333,0.0105990004520365
"Gpal_D383_g00216",168.68642199535,-0.372239893128836,0.172393686107753,0.00695920348353045,0.0447303761682565
"Gpal_D383_g00220",519.094173080555,-0.200559979671885,0.0744584810711157,0.00488227315568077,0.0333220616275611
"Gpal_D383_g00260",314.247239292367,-0.365627858416816,0.121724731780206,0.000707526701966174,0.00677267698360074
"Gpal_D383_g00262",348.941607598692,0.665966384153135,0.181874515416032,6.85475225651542e-06,0.00013123186081027
"Gpal_D383_g00274",712.184380409771,-0.448390629486085,0.158455137031045,0.00061696554521879,0.00600013776244727
"Gpal_D383_g00275",139.022213431233,-1.08440823847768,0.178692738148545,3.35355437652266e-11,1.82289634323839e-09
"Gpal_D383_g00300",95.6987763759586,-0.392334691090221,0.190223191247855,0.00742457941770309,0.0466420195478797
"Gpal_D383_g00321",196.291874533198,-0.370338569544406,0.164771382817611,0.00572286143980698,0.0379943080104089
"Gpal_D383_g00328",215.924950523543,0.384154981050171,0.144112439907379,0.00169837975984348,0.0141060518116332
"Gpal_D383_g00331",79.0397501834018,0.490272081095018,0.216279951997372,0.00216599491852689,0.0170369212713071
"Gpal_D383_g00348",365.062704186206,-0.818984789660345,0.152936046705536,1.34805930471587e-09,5.16162581579257e-08
"Gpal_D383_g00365",72.2768265276415,-0.952188983173388,0.350838242599497,8.59785064161369e-05,0.00117100032899651
"Gpal_D383_g00366",325.322553698784,-1.24243621344131,0.180388893489713,2.22771306628722e-13,1.85785166404885e-11
"Gpal_D383_g00367",63.9503078198021,-1.17025797970423,0.244313172082123,3.37488267181605e-08,1.00225783931786e-06
"Gpal_D383_g00393",92.0461537660694,1.38724263739382,0.233630524357713,8.32707556418603e-11,4.05561888278116e-09
