"Geneid","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Gpal_D383_g00010",386.274997017745,-0.589961792497445,0.154474453062071,8.5682337602543e-06,0.000406889100829219
"Gpal_D383_g00014",14.4665184917039,-1.91972495540363,0.678302927940521,5.99448736261651e-05,0.00178091352523588
"Gpal_D383_g00049",367.727847423897,0.440127571190515,0.151889682393453,0.000928802449896753,0.0123924947861866
"Gpal_D383_g00065",251.224884817209,0.749686843369619,0.136596805224615,3.05927376633172e-10,1.19822691149277e-07
"Gpal_D383_g00085",153.572122508605,-0.396816869610148,0.170457874450588,0.00598048389929577,0.0457645520764108
"Gpal_D383_g00088",14.9093714165086,-2.03069326721906,0.889432662209446,0.000144560564435784,0.00325365560480793
"Gpal_D383_g00110",322.267384822652,-0.896298537183238,0.279147858603551,7.99233496190901e-06,0.000386441505006728
"Gpal_D383_g00111",149.791650763407,-0.970123713834282,0.317487762372908,1.38442391391339e-05,0.000617035418167657
"Gpal_D383_g00115",496.992969318096,0.400285189711698,0.124696892843188,0.0004649750687953,0.00772827312260188
"Gpal_D383_g00118",24.5598622417217,-1.11010446378117,0.948852638669742,0.00378401402050064,0.0332476474180112
"Gpal_D383_g00121",3885.54774856388,0.442737891601263,0.0965281750700174,1.34303652935154e-06,8.97891110608258e-05
"Gpal_D383_g00122",329.758015926577,-0.688772218661247,0.147806398479377,5.85283676015107e-08,8.64702438379356e-06
"Gpal_D383_g00125",703.278800663324,0.469229442736388,0.118071228278171,1.63396741267007e-05,0.000697101177448227
"Gpal_D383_g00126",591.720823067687,0.304547988578927,0.09230809026715,0.000562613633895788,0.00885458417874661
"Gpal_D383_g00130",559.80264870325,0.580502166386219,0.141334359794624,2.98835488375523e-06,0.000172334387337648
"Gpal_D383_g00131",1094.95321343922,0.425787057338095,0.17121742624022,0.00321982312203635,0.0296283147261891
"Gpal_D383_g00141",1468.57137976641,-0.47095827533949,0.099275507640643,5.123510726161e-07,4.54170761925694e-05
"Gpal_D383_g00149",418.904200118302,-0.32748572788961,0.114461257951183,0.00215107263913481,0.0224101813056471
"Gpal_D383_g00154",3485.28204941203,-0.314659380293778,0.106295879163946,0.00167609832728405,0.0187807759200452
"Gpal_D383_g00156",1053.540987477,0.525100256036172,0.113908142371746,5.97935354922175e-07,5.07294457948245e-05
"Gpal_D383_g00167",262.280002879088,-0.486375911547832,0.162006965038483,0.000449389557271921,0.00756377613484258
"Gpal_D383_g00219",26.7810788710378,-1.28886982097338,0.798830368033938,0.00135160942738101,0.0159750222394751
"Gpal_D383_g00229",1071.2029275942,0.48244848640202,0.174850933286125,0.00094561954218405,0.0124903190522258
"Gpal_D383_g00258",289.510977385416,-1.28431901712549,0.97151353326139,0.00216190476118114,0.0224676275522568
"Gpal_D383_g00273",47.9388305207122,0.508145275932862,0.27327843433749,0.0060560469774741,0.0461022354830996
"Gpal_D383_g00277",7.80116245722763,-1.04288434191287,0.925660924800434,0.00468411233534711,0.0387494818855138
"Gpal_D383_g00298",178.47043848918,-1.02007191774341,0.262422585130924,4.19622047838333e-07,3.80425533824344e-05
"Gpal_D383_g00300",95.6987763759586,0.640036914497802,0.221386441817985,0.000129476511277911,0.00304709028606245
"Gpal_D383_g00321",196.291874533198,0.479578086277127,0.174126652921253,0.000985390561945091,0.0127282774492407
"Gpal_D383_g00330",85.4249012398854,-1.33103034610086,0.890402535719568,0.00158280322261258,0.0180530741797895
