"Geneid","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Gpal_D383_g00008",6.92279013876664,-1.35195465674605,1.15335848677132,0.000810910733657346,0.0165768167880446
"Gpal_D383_g00010",386.274997017745,-0.636483143438478,0.167683269125813,2.23396963000642e-06,0.000307489962644456
"Gpal_D383_g00014",14.4665184917039,-1.211310552701,0.767600691598641,0.00119375428433102,0.021480431851417
"Gpal_D383_g00015",22.5840940022615,-0.695740098841491,0.464181595201184,0.00351620681267966,0.0393366068390926
"Gpal_D383_g00084",96.4617423499489,0.446489286256425,0.203792610802236,0.00280130878470518,0.0350280046394104
"Gpal_D383_g00108",1261.33369232951,-0.325013704855727,0.128214049382278,0.00378071074574993,0.0410125837105785
"Gpal_D383_g00110",322.267384822652,-0.473985214870493,0.23052644617614,0.00296461085185287,0.0358731875134725
"Gpal_D383_g00111",149.791650763407,-0.597650470069436,0.283568752932489,0.00103262313282531,0.0192722980818826
"Gpal_D383_g00156",1053.540987477,0.457983470112832,0.11519613117143,7.99519667960481e-06,0.000751548487882852
"Gpal_D383_g00258",289.510977385416,-0.925595889483113,0.88150263128779,0.00448232457684965,0.0458566250188969
"Gpal_D383_g00340",67.7025874366815,-2.23945442106726,0.569934271701539,1.8355787001896e-06,0.00026201186335299
"Gpal_D383_g00343",9.023938537459,-0.664063795374245,0.984708120569752,0.00381696971516913,0.0411485350552779
"Gpal_D383_g00344",7.04252274133429,-0.734970823736036,1.0276631680557,0.00291000948330662,0.0354910650274169
"Gpal_D383_g00385",97.960370199428,-0.465292180563157,0.252478904968135,0.00509072749910399,0.0493377558318133
"Gpal_D383_g00407",76.0318883968242,0.57520441235379,0.263490236784767,0.000970006471876442,0.0187859544854865
"Gpal_D383_g00441",151.668782850073,0.430883412339564,0.187080973657614,0.00250371947210991,0.0330211432895367
"Gpal_D383_g00493",25.3915553063923,-1.62977327845776,0.757861548713396,0.000225763983608703,0.00711844165877218
"Gpal_D383_g00499",9.64385310012918,-0.911166498456805,1.04722449316961,0.00290618074267205,0.0354910650274169
"Gpal_D383_g00530",72.5658552217008,-0.952495214904932,0.337934319255299,3.98991382910814e-05,0.00234667749940531
"Gpal_D383_g00531",87.8586464225379,-0.991224024293168,0.40087953591202,0.000128047551461796,0.0048145036798851
"Gpal_D383_g00532",29.6579499591115,-1.60977402511103,0.609756926950826,8.57740574733733e-05,0.00385657444511648
