"Geneid","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Gpal_D383_g00008",6.92279013876664,-2.22822734793502,1.16807598608665,0.000651689882579796,0.00918699170315762
"Gpal_D383_g00010",386.274997017745,-0.48982887798795,0.161732361283475,7.37290980513227e-05,0.00191217412135268
"Gpal_D383_g00012",121.076099534102,0.945320386365578,0.300221883187009,4.6984494172199e-05,0.00136212448965686
"Gpal_D383_g00037",8.28750020102807,-1.95353447857269,1.08230857833305,0.00125169685906399,0.0145591309813067
"Gpal_D383_g00074",9.23016144421148,-2.16779848896465,1.24378596330486,0.000823477514049622,0.0108830200278675
"Gpal_D383_g00084",96.4617423499489,0.395604505659592,0.203683214241565,0.00457526761801169,0.0362246436158748
"Gpal_D383_g00085",153.572122508605,1.04203768974176,0.202541048768581,3.1839846716906e-08,4.07380225460573e-06
"Gpal_D383_g00087",119.458293123886,-0.690636085093026,0.442014303098108,0.00502536350357709,0.0385782997072592
"Gpal_D383_g00089",355.4262681875,0.451870762125861,0.126572422351269,1.50880126652079e-05,0.000600765848694338
"Gpal_D383_g00106",19.0839294750144,1.4536575787291,0.744149808645622,0.00172175498922351,0.0180174055360837
"Gpal_D383_g00107",863.930696906089,0.255556868149465,0.0837206532552203,0.000967943434586558,0.0122538063302013
"Gpal_D383_g00114",9.71225442021195,-1.2326473533411,0.928348717624035,0.00707555671791391,0.0494687887527887
"Gpal_D383_g00117",21.5512827342724,-1.01593376266002,0.644469527804139,0.00461999012362,0.0364884158240802
"Gpal_D383_g00118",24.5598622417217,-1.93508187198012,0.893493545265851,0.000767723940832385,0.0103180377258089
"Gpal_D383_g00119",17.2522465981437,-1.9489329814218,0.755236903326662,0.000357944717590498,0.00599448082024156
"Gpal_D383_g00120",1774.89090678232,0.229721376623994,0.0939444439993972,0.00701691355531028,0.0492569879127706
"Gpal_D383_g00126",591.720823067687,-0.262672502678515,0.0839525368777411,0.000712719602745197,0.00977225166593454
"Gpal_D383_g00128",29.1866737982888,-2.17721715618696,1.10502588177745,0.000686033898435323,0.00949954010012317
"Gpal_D383_g00141",1468.57137976641,0.321420704248917,0.0933440785971266,0.000137486449685145,0.00303990776769274
"Gpal_D383_g00146",325.20868132397,0.3397787158572,0.143765558871625,0.00291503090158244,0.0265143474233034
"Gpal_D383_g00154",3485.28204941203,-0.727480934668615,0.112785127413317,9.97682139618322e-13,3.0883089715411e-10
"Gpal_D383_g00179",54.7805731411196,0.864005422090085,0.486549896496354,0.00265429714250006,0.024752804061643
"Gpal_D383_g00198",47.516704585933,0.901335179300073,0.476273806076902,0.00193017416828555,0.0196207111428688
"Gpal_D383_g00199",40.6343411610206,0.879633664119755,0.378731246598525,0.000538421859810463,0.00793655325152258
"Gpal_D383_g00214",11.9267481193842,-1.77860946208879,1.05655473099495,0.00194973428983111,0.0197151214385873
"Gpal_D383_g00219",26.7810788710378,-1.83110396765964,0.685836151366699,0.000328920687877014,0.00563629093012112
"Gpal_D383_g00223",23.3691902362892,-1.6485146357093,1.20996750189919,0.003274104965315,0.0287563167992382
"Gpal_D383_g00234",112.264612564813,0.517914376483389,0.326441884448137,0.00602397856887011,0.0441942647911908
"Gpal_D383_g00235",59.4636446490379,0.884890505630092,0.494844665883917,0.00257754902727633,0.0242254265090536
"Gpal_D383_g00258",289.510977385416,-2.38944022229486,0.832148637699236,0.000119395671476761,0.00273441733530071
