"Geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gpal_D383_g05118",1367.79168799356,0.477429102577771,0.144235140808231,3.31007478415083,0.000932710477237792,0.0228230902046548
"Gpal_D383_g05152",1488.84594669313,-0.344078942099517,0.103192562357696,-3.33433858253113,0.000855025106712426,0.021402208759211
"Gpal_D383_g05175",445.232474165909,-0.477601379871746,0.148217663856785,-3.22229731223687,0.00127167103606323,0.0275490707409034
"Gpal_D383_g05216",25.1453506557683,3.18479172227833,0.968208788254701,3.28936460907285,0.00100413853237969,0.0235468173304754
"Gpal_D383_g05278",250.834478337289,-0.60585998154958,0.185400424767926,-3.26784570374077,0.00108369427972845,0.0246720575109855
"Gpal_D383_g05286",63.242460973777,1.47662026912849,0.40131177338686,3.67948404968683,0.000233706305337364,0.00768051129989663
"Gpal_D383_g05301",770.016264728265,-0.532420937933126,0.14733693802222,-3.61362836149637,0.000301941766429213,0.00929478495909107
"Gpal_D383_g05309",42.579708720419,2.80105691366548,0.902050593417909,3.10521043287844,0.00190143695920158,0.036596979880091
"Gpal_D383_g05374",3332.1058116056,0.488129150567704,0.146788272016487,3.3253961223338,0.000882929942174393,0.0218740233366384
"Gpal_D383_g05379",1569.58089653044,-0.509149208662856,0.117715205299471,-4.32526288653676,1.52350065359397e-05,0.000994598872636821
"Gpal_D383_g05405",226.93314347204,-0.795164545943568,0.208046887448981,-3.82204490388526,0.000132349581394213,0.00503449470642082
"Gpal_D383_g05415",82.8498381065664,4.66685701952018,1.13466860862462,4.1129691824092,3.90602545677286e-05,0.00211298865249172
"Gpal_D383_g05434",494.589745907706,-0.637697812672011,0.141610652600323,-4.50317685119232,6.69451295082881e-06,0.00048270435918588
"Gpal_D383_g05449",16.390431300643,3.0571427673186,0.881076732279929,3.46978038951017,0.000520884071483246,0.0146301799379975
"Gpal_D383_g05457",104.096560753854,-1.12894907463657,0.294169410591037,-3.83775142482802,0.000124166077460614,0.00484967968148862
"Gpal_D383_g05473",17.0653203974904,3.53149027375212,1.08003784255375,3.26978383035349,0.00107629700025017,0.0246720575109855
"Gpal_D383_g05524",182.540931713153,0.916403523988071,0.261495485998187,3.50447167563888,0.000457514233712033,0.0132105882205031
"Gpal_D383_g05751",347.886411856268,-0.58162170918507,0.167771941366958,-3.466740054661,0.000526811090238373,0.0147111235661363
"Gpal_D383_g05790",318.497520290615,1.4145066542386,0.256482823561951,5.51501513666448,3.48749941603901e-08,5.72184990677124e-06
"Gpal_D383_g05792",298.998795334364,-0.938713686356633,0.179017932842091,-5.24368520769737,1.57400655701293e-07,2.11222935470263e-05
"Gpal_D383_g05802",694.584853076837,-0.857809784902385,0.123599703667865,-6.94022525496886,3.91475226765283e-12,1.89121682050308e-09
"Gpal_D383_g05808",13904.5115803809,-0.59713776514459,0.0827977212994768,-7.21200723610208,5.51330436207677e-13,4.43912889553215e-10
"Gpal_D383_g06077",431.618744120079,1.10093735654956,0.262971590460619,4.18652583201541,2.83256709232292e-05,0.00162906328845381
"Gpal_D383_g06106",385.156147890508,0.545763955627962,0.174813590021433,3.1219767042199,0.00179641152885865,0.0348532694615106
"Gpal_D383_g06128",101.953701773208,-1.0757737327223,0.311256891139567,-3.45622462777835,0.000547798609251664,0.0150899077334448
"Gpal_D383_g06171",437.552633507077,-0.592315022468809,0.177880566141127,-3.32984673547124,0.000868937995546054,0.0216383477138298
"Gpal_D383_g06174",321.005434964873,-0.731600617464224,0.221500405578372,-3.30293127705071,0.000956798331636153,0.0228826373273973
"Gpal_D383_g06193",45.8912909288229,2.43045340601865,0.808557618094998,3.00591244411861,0.00264785228891304,0.0463470087236916
"Gpal_D383_g06236",387.336483493695,-0.554815845976742,0.1805910877654,-3.07222162977105,0.00212471905246187,0.0390285845720277
"Gpal_D383_g06245",2151.40157798541,-0.309519119145802,0.10229711455855,-3.02568767928099,0.00248068396680891,0.0442220820799035
"Gpal_D383_g06474",1242.1997444717,0.522764900614788,0.158241292686379,3.30359346628231,0.000954541438737285,0.0228826373273973
"Gpal_D383_g06504",184.034300955151,-0.823400163321102,0.21940088590841,-3.75294821582824,0.000174766967633076,0.0062540683010029
"Gpal_D383_g06521",246.618221055016,-0.628486683000814,0.187696840151047,-3.34841376389207,0.000812755702303223,0.0204501187386816
"Gpal_D383_g06573",753.776217936492,0.78731601773398,0.226890152146266,3.47003168840238,0.000520396964862888,0.0146301799379975
"Gpal_D383_g06676",1869.41329086122,-0.739777367873066,0.116954230428965,-6.32535792129717,2.52646275900804e-10,6.42386399408835e-08
"Gpal_D383_g06685",64.8038379138326,1.59920532137182,0.494048770440479,3.2369381669466,0.00120819587480934,0.0267742856477244
"Gpal_D383_g06756",657.376883059157,-0.426072075174799,0.134287085556027,-3.17284475577538,0.00150953218125532,0.0312984977152123
"Gpal_D383_g06820",277.067789475463,0.711013325667097,0.218418208600319,3.25528411858818,0.00113278980106814,0.0254535233905124
"Gpal_D383_g06860",266.177422921994,0.711347043835141,0.214444071516719,3.31716814927048,0.000909348703304496,0.0224135897227756
"Gpal_D383_g06885",23.0966494908628,4.13221259390698,1.18457954236815,3.48833695510735,0.000486035146909878,0.0138937029273469
"Gpal_D383_g06892",2066.79523698914,-0.54089543175305,0.116797787526512,-4.63104176207337,3.63830471527056e-06,0.000288141804581509
"Gpal_D383_g06896",122.185799723211,-11.0219064154645,3.6311492003787,-3.03537690335471,0.00240235266402025,0.0429843174810437
"Gpal_D383_g06924",382.355070407223,-0.501738067926967,0.164192286463866,-3.05579560850677,0.00224464213467717,0.0409202496325486
"Gpal_D383_g06933",350.988790580974,-0.690749713035314,0.156940369328418,-4.40135139219554,1.07578737435151e-05,0.000742446972213161
"Gpal_D383_g06962",1767.66340090411,-0.609990260531853,0.128680508648735,-4.74034697979763,2.13352531673403e-06,0.00019447284538004
"Gpal_D383_g07016",278.081732065877,1.36801839771835,0.273477132901155,5.00231366039953,5.66463260939604e-07,6.21950912181643e-05
"Gpal_D383_g07030",115.750809571249,0.95556976257478,0.308813504845645,3.09432634124082,0.00197260377439626,0.0371440785383904
"Gpal_D383_g07056",2275.2141211776,-0.633573786687144,0.122132132564562,-5.18760929972479,2.13010908154836e-07,2.70804130867372e-05
"Gpal_D383_g07059",761.945944552914,0.454941426222083,0.150805870126732,3.01673552786616,0.00255512632976673,0.0450504207996462
"Gpal_D383_g07081",19.4632158895769,2.7854902087515,0.917015126308847,3.03756189929342,0.00238500415931099,0.0428842466724524
"Gpal_D383_g07087",489.871863904187,-0.512627680454163,0.165197435235233,-3.10312130284715,0.0019149113425827,0.0367100662540358
"Gpal_D383_g07170",326.043900305407,-0.644686653822833,0.174095632835439,-3.70306045776698,0.000213014092466019,0.00715568736758772
"Gpal_D383_g07368",446.778422110015,-0.493645540441586,0.159237014685889,-3.10006779149529,0.00193476354787761,0.0369440422916866
"Gpal_D383_g07385",467.488345934816,-0.444649018264708,0.148919788633601,-2.98582896433404,0.00282810771703657,0.0490021252059211
"Gpal_D383_g07436",62.4391957597974,-1.65507090696103,0.51714184960031,-3.20041959133689,0.00137227653293045,0.0292047045400309
"Gpal_D383_g07517",475.579967263936,-0.48843641820596,0.15016987049031,-3.25255936234878,0.00114370703370294,0.0255798549991615
"Gpal_D383_g07564",156.734265466207,-1.20739639777124,0.324432889856224,-3.72155979101352,0.000197995970092528,0.00683227522512144
"Gpal_D383_g07576",4801.3037206467,-0.450572880743595,0.0889946103756903,-5.06292323592973,4.12876132128225e-07,4.86488925441818e-05
"Gpal_D383_g07668",3104.5327458281,1.24231186309635,0.150161452716867,8.27317424425003,1.30438854845921e-16,2.10050035920214e-13
"Gpal_D383_g07706",475.909395058439,-0.751078830083241,0.17724985781591,-4.23740159421344,2.26121472564984e-05,0.0013321863828798
"Gpal_D383_g07767",351.790601384065,-0.741607578230757,0.186048743740128,-3.98609290942932,6.71702184277238e-05,0.0031813659335719
"Gpal_D383_g07968",55.7270875832176,1.81099859545681,0.499961216331606,3.62227816138369,0.000292019861817794,0.00916070098988158
"Gpal_D383_g08125",534.033278228145,-0.457097042865227,0.147800400164163,-3.09266444717014,0.00198368293581137,0.0371440785383904
"Gpal_D383_g08148",226.965189233812,1.0235144380731,0.243763406470759,4.19880265414605,2.68330039817037e-05,0.00156181014741699
"Gpal_D383_g08171",414.409362192731,-0.506997433945731,0.159438541001367,-3.17989258281901,0.00147329654270312,0.0310606545837177
"Gpal_D383_g08196",1759.22250481136,-0.345935599778945,0.115959977281735,-2.98323273156966,0.0028522102132748,0.0492108126440377
"Gpal_D383_g08247",641.698239200102,-0.48594418152911,0.14473512556137,-3.35747234573727,0.000786586114672523,0.0198952749737328
