"Geneid","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Gpal_D383_g00012",121.076099534102,0.838567192342539,0.323230997006908,5.80347956864266e-05,0.00296536311588867
"Gpal_D383_g00082",64.8994120283455,1.39981039300371,0.364244565507276,1.12191126454747e-06,0.000127742156574259
"Gpal_D383_g00085",153.572122508605,0.961471126655942,0.225552911406121,2.26519453432033e-07,3.39680693429165e-05
"Gpal_D383_g00111",149.791650763407,0.46969280996292,0.285440678575823,0.00243869157014168,0.0486187700891251
"Gpal_D383_g00125",703.278800663324,-0.289787786686195,0.117684813218362,0.00218374129398825,0.0453718296564185
"Gpal_D383_g00126",591.720823067687,-0.408750410340088,0.0980446113019695,1.062641513979e-06,0.000124239002769951
"Gpal_D383_g00130",559.80264870325,-0.542083059977714,0.171394997423907,1.62831087416278e-05,0.00112910928243795
"Gpal_D383_g00141",1468.57137976641,0.328820216424587,0.101189708987076,0.000122157163320429,0.0054015391832328
"Gpal_D383_g00144",390.391702449059,0.341937174419773,0.154747768761681,0.00208285819189808,0.0443443080484967
"Gpal_D383_g00146",325.20868132397,0.425938986394304,0.17078822460137,0.000380276217939825,0.0125249165895109
"Gpal_D383_g00154",3485.28204941203,-0.365476327796038,0.111609217228978,6.67817145913943e-05,0.00329043048036741
"Gpal_D383_g00156",1053.540987477,-0.467374318196556,0.125627299618427,3.33329276992228e-06,0.000306574047025652
"Gpal_D383_g00199",40.6343411610206,0.778553496212044,0.396495607236146,0.000338073702210962,0.0115447148408476
"Gpal_D383_g00348",365.062704186206,-0.424329182600933,0.161469285820018,0.000259496990018196,0.00945307595425294
"Gpal_D383_g00367",63.9503078198021,-0.841960973381038,0.324090940809479,5.72248356241686e-05,0.00294579788160832
"Gpal_D383_g00488",33.8218800693431,0.937886434395989,0.555902953679897,0.000361768558972901,0.0121139782514324
"Gpal_D383_g00494",11.4234345152671,-0.51069653606635,0.679511423948609,0.000856603615664792,0.0222975537390783
"Gpal_D383_g00502",14.399664360753,-0.467594394355493,0.639198165433612,0.00147379514613228,0.0335654035577491
"Gpal_D383_g00514",233.244617108631,-0.908246289468386,0.183347425272089,1.02076477182415e-08,2.27136625678805e-06
"Gpal_D383_g00527",103.224622904237,1.06357238826797,0.2449993569551,1.85110888189557e-07,2.83754423718125e-05
"Gpal_D383_g00530",72.5658552217008,1.5283271903638,0.289375396295169,3.2713823385724e-09,8.35777606350829e-07
"Gpal_D383_g00561",749.721401526888,0.593148184792734,0.172676635732617,4.63942411595451e-06,0.000385575271709087
"Gpal_D383_g00589",58.9971485699011,0.673047974501443,0.386487984771649,0.000774852666558354,0.0206368096290329
"Gpal_D383_g00595",47.420477165176,0.574659470266281,0.398459335591177,0.00215662219011766,0.045079938992217
"Gpal_D383_g00609",88.2528728289198,1.33835179954783,0.240373274097249,7.18249151380226e-10,2.06436776925867e-07
"Gpal_D383_g00761",1030.55890134232,-0.299517105339485,0.090486097699719,0.000148112744851154,0.00611785457475008
"Gpal_D383_g00776",429.198978175542,-0.350776970652585,0.125765365075414,0.000391235142039845,0.0126701408910369
"Gpal_D383_g00803",1094.2650385371,-0.387260312344092,0.130863166583081,0.000142529915779434,0.00602901883976633
"Gpal_D383_g00805",91.3601737005197,0.611790694946839,0.290130705285214,0.000374077142262887,0.0124656238035236
"Gpal_D383_g00816",92.6291449037802,-0.738626504059207,0.273111713844411,4.73097430915721e-05,0.00269704634583194
"Gpal_D383_g00854",14.9533159276854,0.587878135675834,0.609647706802518,0.00236868802273796,0.0479155717913385
"Gpal_D383_g01058",246.472728348621,-0.406048065056325,0.193124534924395,0.0013398830384463,0.0312654653614499
"Gpal_D383_g01137",77.2867222166101,0.592327276666051,0.290593078866617,0.000488361506351498,0.0150389181732707
"Gpal_D383_g01172",383.133672172987,0.426346570667808,0.135930510585786,4.84795330622408e-05,0.0027187952769377
"Gpal_D383_g01179",27.733584341988,1.73941189534715,0.354604148181788,1.43439510987342e-08,3.0920179587209e-06
"Gpal_D383_g01232",907.022533438899,-0.432611981806477,0.106093810731999,1.12964215004781e-06,0.000127742156574259
"Gpal_D383_g01288",586.723575042724,-0.830732688815618,0.148296198151217,2.95138835503619e-10,8.85159864045201e-08
"Gpal_D383_g01290",69.3286335182516,0.543200643217433,0.344909595569902,0.0019045554486975,0.0414436072085658
"Gpal_D383_g01291",356.820650621741,0.346509474837996,0.148907541623485,0.00147438638416903,0.0335654035577491
"Gpal_D383_g01354",22.6232603326042,1.4093986380063,0.537051444126709,1.85759060542497e-05,0.00126450797707156
"Gpal_D383_g01468",218.937282737942,-0.352282454254805,0.165884722643693,0.00225715446138084,0.0463783062241317
"Gpal_D383_g01518",2171.09155645667,-0.275988678970514,0.110588852252582,0.00239321557886027,0.048151859701726
"Gpal_D383_g01520",19.6357370062472,1.05895927228319,0.605799709476919,0.000208641054245946,0.00821277067119145
"Gpal_D383_g01531",97.7573579788657,0.643703946926523,0.29330174419348,0.000264390312191711,0.00954850457329019
"Gpal_D383_g01545",83.2241594223313,0.749580460237953,0.356601384604126,0.000257136561101741,0.00945307595425294
"Gpal_D383_g01564",37.5761594508395,0.822242722659385,0.430169795368321,0.000341236450794532,0.0115953154560625
"Gpal_D383_g01597",55.4872400636893,0.930440447927105,0.329293343547154,2.78041479811168e-05,0.00177586122938651
"Gpal_D383_g01752",39.1906769930785,1.49437422415068,0.437672387353043,3.10679105841719e-06,0.000297647843346692
"Gpal_D383_g01790",1722.02942012258,-0.333579437942519,0.0956198020223448,4.91675162736702e-05,0.00272149158181383
"Gpal_D383_g01807",8.18873610678726,0.5642744901626,0.6524264097894,0.00161778946859008,0.0362321810205661
"Gpal_D383_g01926",1075.67580096733,-0.310531709544583,0.0873586279745779,5.31648797033777e-05,0.00286508859526484
"Gpal_D383_g01929",92.6654943535441,0.490732649057495,0.239097051288298,0.000782901681188738,0.0207709838339997
"Gpal_D383_g01971",506.598159811892,-0.367733748868126,0.129537485659135,0.000268599232086799,0.00964998699445178
"Gpal_D383_g02054",112.963738195003,-0.476821711240455,0.215119560007963,0.000547501883405818,0.0162787413436782
"Gpal_D383_g02148",94.4680882627227,0.673755263606003,0.256260522240076,6.67042465302219e-05,0.00329043048036741
"Gpal_D383_g02149",56.0153379833075,0.534213864455876,0.315902853331515,0.00153082752445697,0.0345086544565496
"Gpal_D383_g02165",129.355167724456,0.506470752633965,0.242174035714142,0.000639564037335645,0.0179337915835011
