Geneid,baseMean,log2FoldChange,lfcSE,pvalue,padj
W04G3.2,2160.610651,-4.124610087,1.154240059,1.58702E-05,0.000230056
F57B7.2,235.7209859,-1.843844048,0.513009054,1.59029E-05,0.000230366
Y43F8B.4,28.54679079,-2.465517101,0.691092,1.59191E-05,0.000230436
C26C6.3,427.5406726,-3.190448165,0.879273446,1.60871E-05,0.000232703
F55A12.4,242.9324056,-1.95394837,0.547717726,1.6166E-05,0.000233679
W06B3.1,73.66869244,-1.651429764,0.451832044,1.62852E-05,0.000235236
B0554.4,20.53305171,-4.981753352,1.485818362,1.63704E-05,0.000236299
F16H6.1,249.2291799,-4.490967466,1.287612298,1.64366E-05,0.000236919
T05B4.9,7.823948142,-4.438621969,1.268147631,1.64308E-05,0.000236919
F28A12.3,68.1506305,-1.971452526,0.554009792,1.6571E-05,0.000238455
T10B5.8,197.7618924,2.776292011,0.77373686,1.65719E-05,0.000238455
Y32F6A.5,1539.384047,-1.769203081,0.490722717,1.65782E-05,0.000238455
E02H9.5,138.5246169,-3.023531247,0.837793873,1.66498E-05,0.000239316
T01D3.6,3499.194977,-4.597379522,1.330674046,1.67638E-05,0.000240785
M04C3.5,134.8794827,-3.124403187,0.865082965,1.68593E-05,0.000241986
F59B10.1,2836.399039,-2.373015291,0.670316282,1.71885E-05,0.000246538
F42H11.2,678.6143737,1.191186747,0.305216825,1.7214E-05,0.000246556
T24D8.5,309.4755069,2.707761794,0.75831854,1.72052E-05,0.000246556
LLC1.2,3817.881212,-1.758056544,0.488487945,1.72473E-05,0.00024686
F32E10.3,1185.535281,-3.806902811,1.060636055,1.72679E-05,0.000246981
R08F11.2,56.50490872,4.187204742,1.185202779,1.7387E-05,0.000248512
Y46H3C.5,106.4321625,2.986424907,0.831212813,1.74408E-05,0.000249105
C29F5.8,813.5991887,5.127841344,1.563101232,1.74596E-05,0.000249199
Y4C6B.6,758.2796239,-2.282897409,0.647467259,1.78365E-05,0.000254401
F15D3.5,88.05675043,3.035558317,0.845633946,1.78527E-05,0.000254454
C13C4.8,64.29842437,3.106300272,0.865057677,1.80478E-05,0.000257055
C07D10.4,553.6296366,-2.819764143,0.790468851,1.81406E-05,0.000258196
F40F9.9,702.710924,-2.752973335,0.773568117,1.82635E-05,0.000259758
K03B8.7,104.3825009,2.72450351,0.766221694,1.82758E-05,0.000259758
W07E11.2,1333.118027,1.941014716,0.548733213,1.83566E-05,0.000260725
R12A1.3,476.4312151,-4.032137357,1.138954058,1.84108E-05,0.000261313
F10G7.2,9398.650938,-2.378205445,0.67523163,1.84303E-05,0.000261408
W01F3.3,7441.108634,-3.78163251,1.060103358,1.86665E-05,0.000264573
Y82E9BL.15,44.91922584,-3.330243171,0.92860874,1.87646E-05,0.00026578
Y37A1B.15,33.75374831,-2.228735317,0.634871903,1.88279E-05,0.000266491
T13C5.8,186.1131736,-1.940542311,0.549621304,1.88416E-05,0.0002665
C45H4.10,33.32832486,3.497064183,0.9762371,1.88842E-05,0.000266918
W02B8.6,31.73264941,-4.300840074,1.234834462,1.8911E-05,0.000267111
B0222.2,35.97915016,3.025630063,0.847304588,1.90068E-05,0.000268278
F33A8.7,703.9404923,-3.211352404,0.897091232,1.90343E-05,0.000268481
F13B9.5,843.1889846,1.085530411,0.276384329,1.93356E-05,0.000272542
D2096.7,510.7150389,2.146286836,0.612505313,1.93535E-05,0.000272607
F46B6.7,27750.71053,1.578644018,0.433061823,1.93726E-05,0.000272687
F48E8.3,2152.759707,1.980339284,0.563445796,1.95798E-05,0.000275224
T06E4.4,6948.528073,-4.068296317,1.157552546,1.95732E-05,0.000275224
F46H5.6,781.8271168,4.109474423,1.172399285,1.97241E-05,0.00027691
T13G4.3,401.5896115,-1.596005668,0.439427241,1.97269E-05,0.00027691
Y32F6A.4,940.884691,-2.989193524,0.841247301,2.00227E-05,0.000280869
K01G5.7,12966.85833,-2.282383987,0.653061807,2.0073E-05,0.000281381
F26E4.12,454.1423087,-1.994090311,0.568808991,2.01301E-05,0.000281988
T01D3.3,1403.606626,2.488003437,0.710169054,2.03774E-05,0.00028517
Y41D4A.8,494.4900416,1.646959039,0.457518211,2.03853E-05,0.00028517
F44E7.4,4883.259932,-1.291234518,0.339715965,2.04006E-05,0.000285189
K02D7.4,3129.429365,-1.945012603,0.555286449,2.09523E-05,0.0002927
T03F1.10,188.0486196,-2.992835719,0.845917221,2.11253E-05,0.000294916
C28H8.5,259.8481381,-3.366853783,0.948656397,2.12145E-05,0.000295958
C12D8.10,5550.774539,1.779340225,0.502945277,2.13298E-05,0.000297364
K07C6.4,280.0408891,4.077817599,1.170306823,2.13472E-05,0.000297402
F23H12.4,15645.5698,-4.441420918,1.302854005,2.14224E-05,0.000298247
F38A1.6,4.967775808,-4.741792004,1.42525971,2.15344E-05,0.000299602
VF39H2L.1,367.1983041,0.94570709,0.23924907,2.1631E-05,0.00030074
R09G11.1,88.13845768,-2.059407933,0.593066127,2.22861E-05,0.000309637
ZK792.4,157.4908279,-1.958815318,0.562431759,2.24426E-05,0.0003116
C01G12.11,144.8536552,-4.476018103,1.323161413,2.25387E-05,0.000312721
K09H11.1,773.6549757,-1.717722515,0.484636708,2.25912E-05,0.000313023
T26H2.7,29.51002418,-2.277548159,0.657565984,2.25862E-05,0.000313023
H10D18.1,126.6519629,1.964903338,0.564802765,2.26955E-05,0.000314255
C25F6.2,2705.216883,-1.277951355,0.33802479,2.27978E-05,0.000315458
C50E3.16,39.54003879,1.703635338,0.480287286,2.28217E-05,0.000315574
F08A8.6,6.447324002,-2.812871476,0.803413706,2.28561E-05,0.000315836
VC5.3,15177.60013,-1.88033399,0.538522272,2.29693E-05,0.000317185
C13D9.9,66.18481489,-2.812475387,0.803820912,2.30355E-05,0.000317884
K02B7.3,379.5185699,-2.509705786,0.723022224,2.30965E-05,0.00031851
R10E8.3,229.4837988,-2.127514512,0.615248089,2.31682E-05,0.000319283
T24C2.5,342.1310955,2.069565087,0.598002056,2.32347E-05,0.000319983
Y43B11AR.3,455.7463087,1.576276423,0.438132466,2.34167E-05,0.000322272
F48A11.1,534.0646809,-2.91619937,0.83274034,2.34672E-05,0.000322749
F20H11.3,12389.37372,-2.182577215,0.632175386,2.35095E-05,0.000323114
T07A9.9,23290.37655,2.356908722,0.682052896,2.35417E-05,0.000323338
F31B12.4,70.67299683,1.890208436,0.542825475,2.36301E-05,0.000324207
ZK1290.8,2106.756478,-3.940116139,1.13482353,2.36368E-05,0.000324207
C42D8.5,3621.799432,-3.328182944,0.946966496,2.37571E-05,0.000325419
Y39H10A.4,70.8823809,-2.802812903,0.80324297,2.37461E-05,0.000325419
C04C3.3,3363.728581,-1.828481175,0.523308425,2.39067E-05,0.000327249
C39D10.2,464.7716364,1.883006966,0.541126056,2.39927E-05,0.000328205
T23G4.2,38.12464613,2.557546257,0.738449778,2.41038E-05,0.000329505
W06G6.6,13.63125684,3.21810885,0.917817192,2.43288E-05,0.000332358
Y71H2AM.8,466.170975,-1.849815524,0.531115194,2.44339E-05,0.00033357
F15B9.8,1645.052983,-3.774733315,1.085087503,2.46549E-05,0.000336362
C34H4.3,217.248179,-3.405851352,0.972837643,2.4756E-05,0.000337516
Y22D7AR.9,146.6796695,-3.562362156,1.019661125,2.48456E-05,0.000338511
W04G3.3,2112.841384,-4.149156603,1.213711026,2.50026E-05,0.000340422
F40F12.4,16.71909231,-3.009497795,0.862467635,2.50203E-05,0.000340436
F57B9.5,5860.622753,1.790032052,0.512456291,2.50493E-05,0.000340603
R160.1,1385.052763,-1.261364329,0.334923506,2.5089E-05,0.000340916
C01G6.7,909.8969284,-2.694247876,0.778011833,2.5199E-05,0.000342182
F11A5.8,16.55743562,-4.301267234,1.271094132,2.52609E-05,0.000342796
C50B6.7,1033.816571,-1.877614729,0.541835128,2.54909E-05,0.000345685
T06E4.11,398.9405249,-4.61541386,1.397921529,2.55078E-05,0.000345685
F38B2.4,952.338028,-2.278057425,0.664213,2.56546E-05,0.000347445
C34H4.1,294.9205947,-3.066550201,0.880122976,2.57219E-05,0.000348125
T05G5.12,1598.246179,3.341845845,0.957688232,2.57637E-05,0.000348459
K01D12.8,157.5085085,-3.913877213,1.137752691,2.63241E-05,0.000355567
R13A5.12,11911.95909,2.104226982,0.614218991,2.63071E-05,0.000355567
F01D5.10,222.0856101,-3.039659468,0.8750046,2.65109E-05,0.000357853
ZK185.3,180.19803,-2.720376463,0.788567465,2.66132E-05,0.000358997
W03F9.11,65.1538801,-2.012551275,0.586761702,2.67223E-05,0.00036023
C50F2.6,2477.609119,-3.862168155,1.122439776,2.68129E-05,0.000361213
C07A12.4,43327.62966,-2.60591635,0.758285883,2.69367E-05,0.000362481
C08E3.6,158.4285891,4.349497698,1.298214988,2.69426E-05,0.000362481
C50H11.15,264.3257792,-1.104015041,0.287912604,2.70376E-05,0.00036352
R07B1.6,72.28289371,-3.686091943,1.067771894,2.74817E-05,0.000369246
Y59A8B.20,3222.542189,-2.938518112,0.850264348,2.76024E-05,0.000370624
C04G2.1,291.6033369,1.88805044,0.548628334,2.76915E-05,0.000371576
F07C4.5,21.53653918,3.237029642,0.933920587,2.77777E-05,0.000372242
F54F3.3,502.8823051,-3.562042689,1.030018084,2.77658E-05,0.000372242
T04G9.2,586.3356346,-4.205016675,1.248229946,2.79806E-05,0.000374716
Y37H2C.1,248.5783696,3.122923915,0.902574166,2.80916E-05,0.000375955
C37A5.3,342.1690741,4.00135326,1.17623199,2.83476E-05,0.000379132
F22F7.5,236.7405493,-1.550261032,0.435685181,2.86952E-05,0.00038332
F26E4.3,689.9033482,-2.521235129,0.738897333,2.86983E-05,0.00038332
R09B5.11,677.579982,1.970774574,0.576808273,2.87183E-05,0.000383337
C23H5.2,110.101202,1.69618759,0.486086448,2.88105E-05,0.000384316
F10G7.1,6777.081124,2.215912959,0.652188276,2.8866E-05,0.000384805
C03C10.3,1966.6159,-1.883577947,0.548939571,2.88895E-05,0.000384867
F47B8.5,66.65012595,-3.736922661,1.08993003,2.9088E-05,0.000387258
Y73B6BL.1,718.7572061,-1.888347256,0.550963419,2.92112E-05,0.000388644
F41E6.12,647.5991909,-3.003401399,0.872846866,2.9416E-05,0.000391114
Y46H3A.5,188.7827844,4.114260692,1.221488221,2.95066E-05,0.000392063
R07B1.4,1299.923521,-1.584436469,0.44850181,2.95728E-05,0.000392687
C47A4.1,191.3954573,-1.824318726,0.530613068,2.97653E-05,0.000394985
F43C1.1,40.80981227,-1.554069627,0.438280804,2.98513E-05,0.000395612
Y80D3A.10,838.8743935,2.077043578,0.611898663,2.98465E-05,0.000395612
C17H12.8,1949.17877,-4.354641072,1.315601783,3.00703E-05,0.000398255
F18C5.10,2583.674848,1.852227592,0.540371267,3.01245E-05,0.000398715
C08F11.8,3102.964164,-2.301092148,0.679473477,3.01748E-05,0.000398748
K07A1.13,212.3277504,2.121303189,0.62606403,3.02052E-05,0.000398748
K10D11.5,325.1047098,-4.134915163,1.231949708,3.01833E-05,0.000398748
K11G9.1,199.6334271,2.591122899,0.76137195,3.0202E-05,0.000398748
C23G10.6,1840.526306,2.719774173,0.796833254,3.02338E-05,0.00039882
Y49A3A.4,33.58758592,-1.840190803,0.536551293,3.02498E-05,0.00039882
W03D2.13,156.9407645,-3.65002293,1.066371583,3.03554E-05,0.000399954
F44A2.2,140.4487555,1.157443599,0.306471392,3.04195E-05,0.000400539
C12D12.1,5395.928719,-1.926735049,0.565400728,3.05635E-05,0.000402177
T16G1.8,48.85062852,-3.075166956,0.896011044,3.06275E-05,0.000402758
F45B8.3,59.99986678,-4.191006051,1.255610429,3.082E-05,0.000405029
F11C7.7,48.64311354,-3.297322107,0.960562347,3.09465E-05,0.000406081
F41E6.17,117.8660514,1.713768133,0.4947659,3.09598E-05,0.000406081
K03H9.2,14.24958863,-3.62953436,1.061809309,3.09461E-05,0.000406081
F15E11.13,22362.66324,-3.855467621,1.136675819,3.11262E-05,0.000408002
C31A11.5,94.99765102,-4.479615119,1.374690573,3.17369E-05,0.00041574
F42F12.9,446.4216211,-4.52670806,1.395359341,3.18806E-05,0.000417353
C44B12.2,14222.01784,-2.242322861,0.665497296,3.20588E-05,0.000419417
F32B4.8,39.72391482,-2.523476862,0.74661564,3.22331E-05,0.000421376
T01G6.9,12.15415887,3.637174458,1.068542176,3.22705E-05,0.000421376
Y79H2A.1,38127.06579,2.552254229,0.754727587,3.22626E-05,0.000421376
F22B5.4,580.9367836,-3.328249472,0.973977866,3.24793E-05,0.000423831
Y48E1B.9,856.6526344,2.783782953,0.819526365,3.25446E-05,0.000424411
B0344.2,427.7543383,-3.224125617,0.943672768,3.258E-05,0.000424602
F54D5.5,237.994252,-2.853327664,0.839184407,3.27244E-05,0.000426211
F22D6.15,123.5760458,-2.656646103,0.784898581,3.28216E-05,0.000427205
F23D12.6,640.9795506,-3.954749179,1.177519693,3.28912E-05,0.000427838
Y51A2A.5,76.77425472,4.438537464,1.363542078,3.29959E-05,0.000428926
ZK6.8,1340.914542,2.295161123,0.682698827,3.30292E-05,0.000429085
C09D4.2,537.2149083,2.479022255,0.735730564,3.31024E-05,0.000429762
C50A2.3,303.6677288,2.241243779,0.666986865,3.31608E-05,0.000429973
T06E4.9,291.9492291,-4.422009011,1.357417874,3.31569E-05,0.000429973
K05D4.4,68.99149217,2.339356634,0.696244393,3.34078E-05,0.000432901
F57G9.2,29.39208494,2.859806838,0.842577803,3.34449E-05,0.00043294
Y2H9A.6,367.1774316,3.812359242,1.130193198,3.34533E-05,0.00043294
T26C5.1,1314.242567,-2.096723312,0.623830221,3.36486E-05,0.000435191
ZK512.1,61.60401367,-2.709468739,0.801695088,3.38697E-05,0.000437774
D1014.5,458.7098886,-3.374029706,0.991915175,3.40163E-05,0.000439389
K08E5.3,6449.497153,-2.950864069,0.869545129,3.4127E-05,0.00044054
C37C3.9,634.0804951,2.112230356,0.629570839,3.42824E-05,0.000442267
R08E5.2,439.4397831,-2.28218842,0.681133363,3.44016E-05,0.000443524
T27E4.5,19.60246078,-2.648240389,0.786031499,3.45762E-05,0.000445493
Y47D7A.12,85.7840984,-4.35588442,1.338103589,3.49306E-05,0.000449776
C13C4.6,278.6845895,2.693120879,0.799507304,3.5058E-05,0.000450998
K08D8.5,214.9216503,-3.944396566,1.181635923,3.50697E-05,0.000450998
DY3.2,5075.489985,-1.024676314,0.269406147,3.51285E-05,0.000451469
Y9C9A.4,37.0326798,3.011088057,0.888875184,3.51567E-05,0.000451547
D2096.3,2052.122031,-2.154569836,0.644408127,3.5502E-05,0.000455695
R03G5.5,149.085581,-2.013384671,0.600359347,3.56482E-05,0.000457284
H16D19.3,52.09824362,-2.103553963,0.629366832,3.60186E-05,0.000461745
F53F1.7,9.196038024,-3.122958249,0.923715999,3.63668E-05,0.000465916
Y48D7A.2,1654.945041,1.787777204,0.52648876,3.63991E-05,0.000466036
B0213.5,598.5935947,-2.82379567,0.839295238,3.6671E-05,0.000469223
Y102A5C.17,35.33166705,-4.724617575,1.509601343,3.6746E-05,0.000469888
ZK455.7,532.6206565,-1.998289706,0.597080274,3.68437E-05,0.000470842
C43C3.1,2372.144076,-2.605580375,0.778409137,3.69064E-05,0.000471349
F21G4.1,345.689497,-1.264827426,0.345427104,3.71261E-05,0.000473857
F19B2.5,1736.091107,-2.36993218,0.711677694,3.73812E-05,0.000476655
W02H5.12,47.94403187,2.451591501,0.735382882,3.73921E-05,0.000476655
Y19D10B.7,22994.81299,-3.826351309,1.148419473,3.75691E-05,0.000478613
C01B9.1,309.2385802,-3.152180578,0.935158231,3.76359E-05,0.000479144
Y65B4BL.6,634.6066787,-3.711089365,1.109376336,3.76578E-05,0.000479144
C44H4.2,775.3196433,-3.329689923,0.988869138,3.80006E-05,0.000483205
T28F2.6,9595.150011,4.861647384,1.584321073,3.80302E-05,0.000483279
M02H5.10,13.72365641,2.982811261,0.887564581,3.82433E-05,0.000485685
F13G11.2,236.6282484,5.160739999,1.751307317,3.82729E-05,0.000485759
B0304.4,139.0706825,2.819055221,0.841210622,3.83117E-05,0.000485949
W01A8.2,205.7373616,1.983512216,0.594531246,3.86165E-05,0.00048951
E02H1.1,844.2638748,1.854163757,0.551944357,3.89313E-05,0.000493194
F31A9.2,18.95794933,2.869569836,0.857413891,3.92822E-05,0.000497331
ZK546.11,81.84222088,3.082211449,0.919529193,3.97926E-05,0.000503479
R11D1.1,830.5411828,1.319614766,0.365670609,3.98188E-05,0.0005035
C24F3.2,238.1612629,2.047022755,0.616647545,3.99016E-05,0.000503752
C32F10.4,3000.881211,2.72043491,0.816309615,3.99129E-05,0.000503752
T07H8.4,478.130088,-1.424542149,0.40208422,3.98746E-05,0.000503752
F18E3.2,27.40582272,3.442250497,1.028741785,4.00539E-05,0.000505219
D2092.4,1308.864324,-2.143338661,0.647397389,4.01485E-05,0.0005061
T19C3.5,273.9379155,1.564412802,0.452433043,4.07452E-05,0.000513305
K07H8.6,61747.29694,4.880362088,1.610399785,4.09967E-05,0.000516153
C31E10.1,30.62963528,3.27154072,0.978590601,4.10925E-05,0.00051704
F40A3.7,158.3929787,1.409133592,0.397607183,4.11266E-05,0.00051715
C54F6.12,168.0408409,3.103269201,0.928900798,4.13065E-05,0.000519093
C27C7.4,124.2918315,-3.591350739,1.079966012,4.13477E-05,0.00051929
Y39E4B.4,32.16993946,-2.674663504,0.806085081,4.15027E-05,0.000520917
T19B10.1,332.5045704,-1.544117007,0.445852655,4.1529E-05,0.000520926
Y75B8A.28,238.6027785,-2.735098992,0.824335752,4.20876E-05,0.000527609
ZC374.1,54.89228011,1.925957469,0.57965724,4.21202E-05,0.000527693
W05E10.2,58.03620633,2.616994774,0.790728425,4.21765E-05,0.000528074
T24C12.4,98.02967215,-3.975089453,1.216431796,4.22256E-05,0.000528364
F49E12.12,194.8514238,-3.094723147,0.928459689,4.23015E-05,0.000528989
F31D5.3,8124.223916,2.022826179,0.61184556,4.23698E-05,0.000529519
C29F7.3,1121.043936,-2.041740821,0.618100125,4.24799E-05,0.00053057
C12C8.2,835.1620728,-2.961254278,0.890044932,4.25552E-05,0.000531185
R02F2.2,196.2406085,-1.248175722,0.343357142,4.26209E-05,0.000531679
C07E3.10,459.0774724,-3.841911179,1.169471159,4.27216E-05,0.00053261
T05E11.3,19335.28531,-1.221086197,0.334513304,4.28376E-05,0.00053373
Y37E11AL.1,98.35319834,1.459627532,0.416767514,4.28827E-05,0.000533966
F22E5.8,22.51050813,-2.505475804,0.759956701,4.30502E-05,0.000535724
D1086.1,422.8606159,3.765410673,1.144140808,4.32974E-05,0.000538471
EGAP7.1,1763.373132,-4.366322365,1.37706927,4.34876E-05,0.000540179
K06A5.6,3013.005603,-1.341970547,0.375793489,4.34855E-05,0.000540179
ZK1025.10,119.8238633,-3.56966303,1.078472409,4.35373E-05,0.000540467
F46C5.3,60.37423019,-2.301131605,0.701370828,4.43428E-05,0.000549797
F47D12.9,2632.773525,1.296280466,0.360611746,4.43364E-05,0.000549797
F11A5.5,21.89245085,-3.867130413,1.183925514,4.45917E-05,0.000552547
H05L03.3,4324.771808,1.576119018,0.460039736,4.48345E-05,0.000554881
Y34D9A.11,1177.876978,-3.856420758,1.180693225,4.48161E-05,0.000554881
T26H5.8,57.94414103,-3.009750766,0.908975521,4.50742E-05,0.000557509
F44C4.3,10187.65954,-4.163194166,1.298453376,4.51317E-05,0.000557883
W03F11.5,54.54628927,-3.126792348,0.943821253,4.51925E-05,0.000558295
R05G6.9,107.8976839,-3.296160527,0.995568673,4.5357E-05,0.000559989
Y111B2A.20,735.5662468,-1.120207685,0.303511297,4.56139E-05,0.00056282
C13D9.8,8.014208783,-4.263426769,1.341271173,4.56449E-05,0.000562862
D1054.18,80.65666427,-3.069981718,0.929121357,4.63268E-05,0.000570581
T08G3.8,22.25874144,4.170106362,1.305168813,4.63246E-05,0.000570581
W06H12.1,1138.338945,-2.109544246,0.644481199,4.64032E-05,0.000571177
R05D8.10,162.8988027,2.462418157,0.752379884,4.64676E-05,0.000571624
F08A10.1,955.0164025,1.492885481,0.431343312,4.65028E-05,0.000571712
R07B7.6,231.6552883,-2.49712493,0.763744418,4.72798E-05,0.000580915
T01B11.5,1239.953626,2.753337845,0.838381332,4.73384E-05,0.000581285
Y71G12B.17,390.7850637,-2.176301937,0.666850805,4.74526E-05,0.000582336
F36G9.14,20.84908552,-3.006535302,0.912937955,4.77278E-05,0.000585361
C46F4.2,3940.456739,1.892866686,0.574567612,4.79329E-05,0.000587524
F41G4.3,250.663786,-1.151140727,0.31461914,4.83205E-05,0.000591919
Y51A2D.4,889.043956,-3.802548749,1.171244901,4.84709E-05,0.000593405
C36H8.2,228.6863888,-1.753043448,0.526616063,4.86887E-05,0.000595713
K11G12.5,1638.753991,-1.497966881,0.435117366,4.92248E-05,0.000601912
F37B12.1,195.3187406,-2.560862841,0.785629879,4.95134E-05,0.000605078
C06A8.3,15943.92161,-2.757955655,0.843873354,4.99604E-05,0.000610174
Y76A2B.6,1245.737906,1.503857483,0.437880035,5.01262E-05,0.000611834
ZC196.2,209.59328,2.979460274,0.909972045,5.05959E-05,0.000617198
R02C2.4,224.2282416,1.115324552,0.30431798,5.07755E-05,0.000619019
T17H7.1,647.8662221,-3.014004982,0.920622587,5.08113E-05,0.000619084
F21H7.1,117.2990732,-3.19927213,0.976967736,5.09483E-05,0.000620383
Y59A8B.3,14.16518012,2.844558788,0.87182502,5.16152E-05,0.000628129
T06C12.2,18.01651941,3.695400815,1.141122446,5.16661E-05,0.000628374
F42A10.4,3141.591199,1.571047479,0.46355906,5.18597E-05,0.000630351
F54F7.8,58.73730175,-3.136110793,0.959785512,5.21273E-05,0.000633227
F32D8.9,616.9883477,-1.437398016,0.415270382,5.23587E-05,0.00063566
W09D10.4,1352.771666,1.619732906,0.481739953,5.24593E-05,0.000636502
F10F2.9,93.60951811,-4.078264857,1.287477881,5.2647E-05,0.000637026
F35F10.7,156.8618297,2.755117531,0.847001771,5.25592E-05,0.000637026
F36H5.13,24.54559748,2.95650674,0.906613326,5.26586E-05,0.000637026
F42G2.7,54.24596261,3.128706871,0.958421289,5.26256E-05,0.000637026
T09D3.4,99.89471427,1.690182228,0.507388974,5.25922E-05,0.000637026
Y1H11.2,371.3461152,2.563735445,0.791420944,5.30939E-05,0.00064191
F40H7.7,17.55827521,3.662285529,1.133478967,5.33666E-05,0.000644826
C03C10.7,518.6531427,2.473891385,0.765140424,5.34344E-05,0.00064487
K02D7.5,1113.206899,2.371580749,0.734329556,5.34651E-05,0.00064487
K09C6.9,339.2008041,-4.517875458,1.483048804,5.34148E-05,0.00064487
K09H11.6,164.5698107,1.917799269,0.588652663,5.37794E-05,0.000648277
C10A4.3,83.69939309,1.72356148,0.520688122,5.41973E-05,0.000652929
F58E6.7,132.4276148,-3.212133761,0.987216952,5.43237E-05,0.000654065
C47E8.3,293.6971378,1.673259833,0.502793534,5.45737E-05,0.000656687
M02A10.2,205.9648051,1.381074819,0.39665736,5.51683E-05,0.000662884
T10H9.1,127.9526899,2.395810353,0.743768066,5.51861E-05,0.000662884
W02D9.10,2349.855911,3.03296134,0.933669822,5.51523E-05,0.000662884
C56E6.5,48.56353601,-2.486272183,0.771131868,5.52358E-05,0.000663089
K09C4.5,190.1967216,-3.221877778,0.992370599,5.54879E-05,0.000665724
Y51H4A.5,62.58889069,-3.703863542,1.153166946,5.55493E-05,0.000666069
Y57G11C.15,19361.75009,-2.164246322,0.672118309,5.56273E-05,0.000666613
Y49C4A.8,648.1299865,2.466642086,0.766012146,5.58618E-05,0.00066903
F22B7.9,2856.226436,2.614255521,0.810619681,5.62528E-05,0.000673317
Y71H2AM.15,708.0015612,-2.356131756,0.732959283,5.62992E-05,0.000673477
F22G12.8,16.44430558,-3.277385863,1.011541144,5.63957E-05,0.000673841
T26H5.10,73.72518812,-4.09924379,1.306517737,5.63665E-05,0.000673841
T10C6.15,226.9239355,2.946616973,0.909840809,5.65224E-05,0.000674565
VC27A7L.1,22.70577931,3.069279311,0.946967458,5.6518E-05,0.000674565
E02C12.2,46.12265871,2.758973294,0.85405166,5.66216E-05,0.000675353
F21F8.5,54.36168942,-3.940075987,1.243891121,5.67191E-05,0.00067612
F29G9.6,541.6964008,1.73534463,0.527045132,5.69019E-05,0.000677113
T06F4.2,106.7052506,-1.531745359,0.452565601,5.68476E-05,0.000677113
Y47D9A.1,1807.208313,-1.611629719,0.481951545,5.68695E-05,0.000677113
T13H5.6,449.229565,-1.398214031,0.403939703,5.71397E-05,0.000679307
ZC443.6,350.2896143,-3.144322137,0.97111665,5.71529E-05,0.000679307
C14F11.3,741.0936123,2.134340003,0.66417389,5.72806E-05,0.000680428
F36G3.2,523.7685107,-3.507502673,1.088971837,5.74353E-05,0.000681868
F11G11.13,37.00353314,-2.991126339,0.925094619,5.76938E-05,0.000684539
F42A10.9,303.6542746,-2.084138235,0.648458547,5.7969E-05,0.000687404
T10H4.6,53.89701645,3.271468211,1.012766859,5.81166E-05,0.000688755
F36D1.15,82.02959215,3.832884593,1.207050559,5.84007E-05,0.000691543
R09A8.4,376.200969,-3.736333169,1.17136311,5.84197E-05,0.000691543
W02H5.10,46.84348142,2.356597401,0.735676125,5.85616E-05,0.00069282
Y54G2A.44,46.70330365,1.925753277,0.595792214,5.8731E-05,0.000694422
C44B11.4,560.1076789,2.154962459,0.672447183,5.88809E-05,0.000695791
C01B9.4,113.3855443,3.469267379,1.079833145,5.93394E-05,0.000700803
C23H3.3,482.2023809,1.060251176,0.290781309,6.04157E-05,0.000711865
C41G6.15,21.91854491,3.92764229,1.24819945,6.04065E-05,0.000711865
F45H11.1,110.3299775,1.492575424,0.440308187,6.03593E-05,0.000711865
F48B9.3,46.11589887,-3.099596373,0.962573077,6.03795E-05,0.000711865
Y16E11A.1,89.15931433,2.61222135,0.816078533,6.0976E-05,0.000718052
R11G11.14,19.26455703,-3.890244554,1.235411509,6.11464E-05,0.000719643
W04D2.2,86.23069423,2.586712314,0.808760425,6.12588E-05,0.00072055
H20E11.1,252.7779307,-4.203676019,1.3647457,6.1384E-05,0.000721607
F11E6.2,145.2622177,3.940425846,1.257853826,6.23248E-05,0.000732244
B0334.6,136.2068392,-2.225661134,0.698824404,6.2567E-05,0.000734666
R102.5,2970.191208,1.364550583,0.394690789,6.2635E-05,0.000735043
F08D12.3,127.4883614,-3.311826398,1.034044291,6.28204E-05,0.00073639
W05B2.2,33.88833277,-3.066357336,0.956088428,6.2822E-05,0.00073639
C02D4.1,108.3028501,-3.588014797,1.127966949,6.30403E-05,0.000738524
F52B11.4,8444.32957,-4.517524848,1.51716208,6.3149E-05,0.000739373
Y18H1A.12,63.57021048,-3.171413221,0.989982958,6.34498E-05,0.000742468
F45H10.5,135.117305,1.938334063,0.604180726,6.35363E-05,0.000743054
F38A1.11,3.798864186,-3.924960774,1.255106508,6.37479E-05,0.000745101
F39D8.1,328.9823678,-3.082669503,0.962762817,6.38707E-05,0.000746109
W07E6.3,60.61947617,-2.153512304,0.676839943,6.39259E-05,0.000746327
T16G12.4,172.4609581,1.66097659,0.505021392,6.40878E-05,0.000747789
B0336.11,628.1776657,-1.64389602,0.498743496,6.41453E-05,0.000748032
C26B9.2,41.61151833,-3.521853042,1.107232669,6.42748E-05,0.000748958
T10H4.10,53.2837219,2.177099136,0.684862997,6.42982E-05,0.000748958
T28C6.3,62.75275802,-2.027967651,0.63589887,6.47716E-05,0.000754042
C04F12.8,934.5345276,1.767792263,0.544795084,6.50178E-05,0.000755047
C14B9.2,3218.80155,-1.376875829,0.400365968,6.5043E-05,0.000755047
F35C5.7,119.8242203,-4.190443423,1.368741901,6.4946E-05,0.000755047
F44G4.1,2498.078661,2.008337405,0.629439441,6.50079E-05,0.000755047
W06G6.17,100.3974309,4.340834262,1.436878184,6.49074E-05,0.000755047
