Geneid,baseMean,log2FoldChange,lfcSE,pvalue,padj
ZK1290.12,1226.085417,-5.883328246,1.010836906,3.99145E-10,3.5011E-08
ZK1290.13,389.0095092,1.3241295,0.662610461,0.003238088,0.023695029
ZK1290.14,443.5895117,-0.761919028,0.654456796,0.059301607,0.197202002
ZK1290.15,10.73601691,-0.407018732,0.967846309,0.336769338,0.57692736
ZK1290.2,88.92072558,0.349745399,0.509102295,0.301895304,0.542267306
ZK1290.3,13769.5949,-4.512967681,1.506234118,7.35055E-05,0.001093777
ZK1290.4,1234.01532,0.35751322,0.356800743,0.200216502,0.426181827
ZK1290.5,983.7369149,0.481043737,0.612066762,0.196359552,0.421056689
ZK1290.6,214.6339427,-0.646194174,0.951393036,0.153283322,0.364143
ZK1290.7,23.9731938,-0.606336528,0.94713028,0.174561252,0.392076649
ZK1290.8,2106.756478,-3.959069579,1.255635997,5.757E-05,0.000895289
ZK1290.9,39.66607245,-1.652194485,1.350888934,0.0142181,0.071932147
ZK1307.1,2341.399414,-6.113057383,0.696534249,1.12102E-19,6.79371E-17
ZK1307.2,86.50217221,-4.14673736,1.283769031,4.56712E-05,0.000737785
ZK1307.3,151.6143546,-1.689251409,1.38779038,0.013961781,0.070976529
ZK1307.4,279.7821937,-0.728852608,0.913192889,0.110430504,0.296005851
ZK1307.5,521.4344838,0.361155168,0.331676539,0.174386581,0.391816338
ZK1307.6,1685.520507,-0.05014845,0.3028902,0.840491733,0.925301416
ZK1307.7,82.8894173,0.412288614,0.462200706,0.205801989,0.434297137
ZK1307.8,2858.594292,-0.258504353,0.336720958,0.334592092,0.574871757
ZK1307.9,434.4297989,0.945793963,0.328439173,0.000669893,0.0068006
ZK131.1,452.9190235,-0.279925878,0.669563443,0.447560741,0.672838251
ZK131.10,414.5639219,-0.200208431,0.781088416,0.597479508,0.780328847
ZK131.11,1214.186805,-0.266380778,0.402001862,0.372924503,0.610120839
ZK131.2,536.6706741,-0.130201322,0.603529241,0.709904944,0.851724097
ZK131.3,515.4342027,-0.126486511,0.603084646,0.717670204,0.856110135
ZK131.4,451.8678352,-0.285253528,0.6706032,0.439645762,0.666803851
ZK131.5,569.5900252,-0.303463885,0.826922576,0.44092975,0.668193837
ZK131.6,478.6345964,-0.166275708,0.761968147,0.657018752,0.817909618
ZK131.7,518.0378477,-0.124906844,0.602736611,0.720965012,0.857942358
